CPF-Source-ID-Anchor	CPF-Type	CPF-Relation-Type	CPF-Source-ID-Target	RD-Type	RD-Relation-Type	RD-Source-ID
	person	associatedWith	mu020009.c02
	person	associatedWith	mu020009.c03
mu020009.r104	person	associatedWith	mu020009.c01	ArchivalResource	referencedIn	mu020009.xml
	person	associatedWith	mu020009.c02
	person	associatedWith	mu020009.c03
ms018034.c01	person	associatedWith	ms018034.r001	ArchivalResource	creatorOf	ms018034.xml
	person	associatedWith	ms018034.r002
	person	correspondedWith	ms018034.r003
	person	associatedWith	ms018034.r004
	person	associatedWith	ms018034.r005
	person	correspondedWith	ms018034.r006
	person	correspondedWith	ms018034.r007
	person	associatedWith	ms018034.r008
	person	associatedWith	ms018034.r009
	person	correspondedWith	ms018034.r010
	person	associatedWith	ms018034.r011
	person	associatedWith	ms018034.r012
	corporateBody	associatedWith	ms018034.r013
	corporateBody	associatedWith	ms018034.r014
	corporateBody	associatedWith	ms018034.r015
	corporateBody	associatedWith	ms018034.r016
	corporateBody	associatedWith	ms018034.r017
	corporateBody	associatedWith	ms018034.r018
	corporateBody	associatedWith	ms018034.r019
	corporateBody	associatedWith	ms018034.r020
	corporateBody	associatedWith	ms018034.r021
ms018034.r001	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r002	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r003	person	correspondedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r004	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r005	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r006	person	correspondedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r007	person	correspondedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r008	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r009	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r010	person	correspondedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r011	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r012	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r013	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r014	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r015	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r016	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r017	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r018	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r019	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r020	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
ms018034.r021	person	associatedWith	ms018034.c01	ArchivalResource	referencedIn	ms018034.xml
mi020001.c01	corporateBody	associatedWith	mi020001.r001	ArchivalResource	creatorOf	mi020001.xml
	corporateBody	associatedWith	mi020001.r002
mi020001.r001	corporateBody	associatedWith	mi020001.c01	ArchivalResource	referencedIn	mi020001.xml
mi020001.r002	corporateBody	associatedWith	mi020001.c01	ArchivalResource	referencedIn	mi020001.xml
pp019002.c01	person	associatedWith	pp019002.c02	ArchivalResource	creatorOf	pp019002.xml
	person	associatedWith	pp019002.r001
	person	associatedWith	pp019002.r002
	person	associatedWith	pp019002.r003
	person	associatedWith	pp019002.r004
	person	associatedWith	pp019002.r005
	person	associatedWith	pp019002.r006
	person	associatedWith	pp019002.r007
	person	associatedWith	pp019002.r008
	person	associatedWith	pp019002.r009
	person	associatedWith	pp019002.r010
	person	associatedWith	pp019002.r011
	person	associatedWith	pp019002.r012
	person	associatedWith	pp019002.r013
	person	associatedWith	pp019002.r014
	person	associatedWith	pp019002.r015
	person	associatedWith	pp019002.r016
	person	associatedWith	pp019002.r017
	person	associatedWith	pp019002.r018
	person	associatedWith	pp019002.r019
	person	associatedWith	pp019002.r020
	person	associatedWith	pp019002.r021
	person	associatedWith	pp019002.r022
	person	associatedWith	pp019002.r023
	person	associatedWith	pp019002.r024
	family	associatedWith	pp019002.r025
	corporateBody	associatedWith	pp019002.r026
	corporateBody	associatedWith	pp019002.r027
	corporateBody	associatedWith	pp019002.r028
	corporateBody	associatedWith	pp019002.r029
	corporateBody	associatedWith	pp019002.r030
	corporateBody	associatedWith	pp019002.r031
pp019002.c02	person	associatedWith	pp019002.c01	ArchivalResource	creatorOf	pp019002.xml
	person	associatedWith	pp019002.r001
	person	associatedWith	pp019002.r002
	person	associatedWith	pp019002.r003
	person	associatedWith	pp019002.r004
	person	associatedWith	pp019002.r005
	person	associatedWith	pp019002.r006
	person	associatedWith	pp019002.r007
	person	associatedWith	pp019002.r008
	person	associatedWith	pp019002.r009
	person	associatedWith	pp019002.r010
	person	associatedWith	pp019002.r011
	person	associatedWith	pp019002.r012
	person	associatedWith	pp019002.r013
	person	associatedWith	pp019002.r014
	person	associatedWith	pp019002.r015
	person	associatedWith	pp019002.r016
	person	associatedWith	pp019002.r017
	person	associatedWith	pp019002.r018
	person	associatedWith	pp019002.r019
	person	associatedWith	pp019002.r020
	person	associatedWith	pp019002.r021
	person	associatedWith	pp019002.r022
	person	associatedWith	pp019002.r023
	person	associatedWith	pp019002.r024
	family	associatedWith	pp019002.r025
	corporateBody	associatedWith	pp019002.r026
	corporateBody	associatedWith	pp019002.r027
	corporateBody	associatedWith	pp019002.r028
	corporateBody	associatedWith	pp019002.r029
	corporateBody	associatedWith	pp019002.r030
	corporateBody	associatedWith	pp019002.r031
pp019002.r001	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r002	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r003	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r004	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r005	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r006	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r007	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r008	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r009	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r010	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r011	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r012	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r013	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r014	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r015	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r016	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r017	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r018	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r019	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r020	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r021	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r022	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r023	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r024	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r025	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r026	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r027	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r028	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r029	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r030	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
pp019002.r031	person	associatedWith	pp019002.c01	ArchivalResource	referencedIn	pp019002.xml
	person	associatedWith	pp019002.c02
af020002.r001	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r002	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r003	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r004	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r005	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r006	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r007	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r008	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r009	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r010	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r011	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r012	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r013	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r014	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r015	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r016	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r017	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r018	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r019	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r020	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r021	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r022	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r023	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r024	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r025	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r026	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r027	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r028	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r029	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r030	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r031	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r032	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r033	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r034	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r035	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r036	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r037	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r038	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r039	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r040	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r041	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r042	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r043	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r044	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r045	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r046	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r047	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r048	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r049	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r050	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r051	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r052	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r053	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r054	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r055	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r056	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r057	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r058	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r059	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r060	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r061	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r062	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r063	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r064	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r065	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r066	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r067	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r068	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r069	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r070	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r071	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r072	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r073	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r074	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r075	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r076	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r077	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r078	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r079	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r080	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r081	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r082	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r083	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r084	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r085	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r086	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r087	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r088	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r089	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r090	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r091	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r092	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r093	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r094	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r095	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r096	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r097	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r098	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r099	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r100	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r101	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r102	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r103	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r104	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r105	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r106	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r107	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r108	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r109	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r110	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r111	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r112	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r113	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r114	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r115	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r116	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r117	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r118	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r119	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r120	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r121	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r122	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r123	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r124	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r125	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r126	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r127	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r128	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r129	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r130	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r131	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r132	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r133	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r134	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r135	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r136	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r137	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r138	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r139	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r140	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r141	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r142	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r143	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r144	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r145	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r146	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r147	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r148	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r149	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r150	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r151	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r152	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r153	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r154	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r155	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r156	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r157	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r158	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r159	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r160	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r161	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r162	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r163	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r164	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r165	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r166	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r167	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r168	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r169	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.r170	corporateBody	associatedWith	af020002.c01	ArchivalResource	referencedIn	af020002.xml
af020002.c01	person	associatedWith	af020002.r001	ArchivalResource	creatorOf	af020002.xml
	person	associatedWith	af020002.r002
	person	associatedWith	af020002.r003
	person	associatedWith	af020002.r004
	person	associatedWith	af020002.r005
	person	associatedWith	af020002.r006
	person	associatedWith	af020002.r007
	person	associatedWith	af020002.r008
	person	associatedWith	af020002.r009
	person	associatedWith	af020002.r010
	person	associatedWith	af020002.r011
	person	associatedWith	af020002.r012
	person	associatedWith	af020002.r013
	person	associatedWith	af020002.r014
	person	associatedWith	af020002.r015
	person	associatedWith	af020002.r016
	person	associatedWith	af020002.r017
	person	associatedWith	af020002.r018
	person	associatedWith	af020002.r019
	person	associatedWith	af020002.r020
	person	associatedWith	af020002.r021
	person	associatedWith	af020002.r022
	person	associatedWith	af020002.r023
	person	associatedWith	af020002.r024
	person	associatedWith	af020002.r025
	person	associatedWith	af020002.r026
	person	associatedWith	af020002.r027
	person	associatedWith	af020002.r028
	person	associatedWith	af020002.r029
	person	associatedWith	af020002.r030
	person	associatedWith	af020002.r031
	person	associatedWith	af020002.r032
	person	associatedWith	af020002.r033
	person	associatedWith	af020002.r034
	person	associatedWith	af020002.r035
	person	associatedWith	af020002.r036
	person	associatedWith	af020002.r037
	person	associatedWith	af020002.r038
	person	associatedWith	af020002.r039
	person	associatedWith	af020002.r040
	person	associatedWith	af020002.r041
	person	associatedWith	af020002.r042
	person	associatedWith	af020002.r043
	person	associatedWith	af020002.r044
	person	associatedWith	af020002.r045
	person	associatedWith	af020002.r046
	person	associatedWith	af020002.r047
	person	associatedWith	af020002.r048
	person	associatedWith	af020002.r049
	person	associatedWith	af020002.r050
	person	associatedWith	af020002.r051
	person	associatedWith	af020002.r052
	person	associatedWith	af020002.r053
	person	associatedWith	af020002.r054
	person	associatedWith	af020002.r055
	person	associatedWith	af020002.r056
	person	associatedWith	af020002.r057
	person	associatedWith	af020002.r058
	person	associatedWith	af020002.r059
	person	associatedWith	af020002.r060
	person	associatedWith	af020002.r061
	person	associatedWith	af020002.r062
	person	associatedWith	af020002.r063
	person	associatedWith	af020002.r064
	person	associatedWith	af020002.r065
	person	associatedWith	af020002.r066
	person	associatedWith	af020002.r067
